,chosen_arm,optimal,reward,cost
29487,2,0,0.0,0
29488,3,0,0.0,0
29489,0,0,0.0,0
29490,1,0,0.0,0
29491,3,0,0.0,0
29492,3,0,0.0,0
29493,0,0,0.0,0
29494,1,1,0.0,0
29495,0,0,0.0,0
29496,0,0,0.0,0
29497,3,0,0.0,0
29498,1,0,0.0,0
29499,0,0,0.0,0
29500,0,0,0.0,0
29501,0,0,0.0,0
29502,3,1,0.0,0
29503,3,1,0.0,0
29504,0,1,0.0,0
29505,0,0,0.0,0
29506,0,1,0.0,0
29507,3,1,0.0,0
29508,3,1,0.0,0
29509,1,1,0.0,0
29510,3,1,0.0,0
29511,1,0,0.0,0
29512,3,0,0.0,0
29513,0,0,0.0,0
29514,0,0,0.0,0
29515,3,0,0.0,0
29516,0,0,0.0,0
29517,3,0,0.0,0
29518,0,0,0.0,0
29519,0,0,0.0,0
29520,2,0,0.0,0
29521,2,0,0.0,0
29522,3,0,0.0,0
29523,3,0,0.0,0
29524,0,0,0.0,0
29525,0,0,0.0,0
29526,0,0,0.0,0
29527,0,0,0.0,0
29528,0,0,0.0,0
29529,2,0,0.0,0
29530,0,0,0.0,0
29531,0,0,0.0,0
29532,3,0,0.0,0
29533,3,0,0.0,0
29534,0,0,0.0,0
29535,2,0,0.0,0
29536,0,0,0.0,0
29537,3,0,0.0,0
29538,3,0,0.0,0
29539,3,1,0.0,0
29540,3,1,0.0,0
29541,0,0,0.0,0
29542,3,1,0.0,0
29543,2,0,0.0,0
29544,0,1,0.0,0
29545,3,0,0.0,0
29546,3,0,0.0,0
29547,3,0,0.0,0
29548,0,0,0.0,0
29549,1,0,0.0,0
29550,2,0,0.0,0
29551,0,0,5.42,0
29552,0,0,0.0,0
29553,3,1,0.0,0
29554,3,1,0.0,0
29555,2,0,0.0,0
29556,3,0,0.0,0
29557,3,0,0.0,0
29558,3,0,0.0,0
29559,0,0,0.0,0
29560,3,1,0.0,0
29561,0,0,0.0,0
29562,3,0,0.0,0
29563,1,1,0.0,0
29564,0,0,0.0,0
29565,0,0,0.0,0
29566,3,1,0.0,0
29567,0,0,0.0,0
29568,0,1,0.01,0
29569,2,0,0.0,0
29570,0,0,0.0,0
29571,3,0,0.0,0
29572,1,1,0.0,0
29573,3,1,0.0,0
29574,0,0,0.0,0
29575,3,0,0.0,0
29576,3,1,0.0,0
29577,3,0,0.0,0
29578,3,0,0.0,0
29579,3,0,0.0,0
29580,0,0,0.0,0
29581,2,1,0.0,0
29582,3,0,0.0,0
29583,3,0,0.0,0
29584,3,0,0.0,0
29585,2,0,0.0,0
29586,2,0,0.0,0
29587,3,0,0.0,0
29588,0,0,0.0,0
29589,0,0,0.0,0
29590,3,0,0.0,0
29591,0,0,0.0,0
29592,3,0,0.0,0
29593,0,0,0.0,0
29594,0,0,0.0,0
29595,0,0,0.0,0
29596,0,0,0.0,0
29597,0,1,0.0,0
29598,1,0,0.0,0
29599,3,0,0.0,0
29600,0,0,0.0,0
29601,0,0,0.0,0
29602,2,0,0.0,0
29603,2,0,0.0,0
29604,3,0,0.0,0
29605,0,0,0.0,0
29606,3,0,0.0,0
29607,3,1,0.0,0
29608,3,1,0.0,0
29609,0,0,0.0,0
29610,3,0,0.0,0
29611,0,0,0.0,0
29612,0,0,0.0,0
29613,0,0,0.0,0
29614,2,1,0.0,0
29615,0,0,0.0,0
29616,0,0,0.0,0
29617,0,0,0.0,0
29618,0,0,0.0,0
29619,3,0,0.0,0
29620,3,0,0.0,0
29621,0,0,0.0,0
29622,0,0,0.0,0
29623,0,0,0.0,0
29624,0,0,0.0,0
29625,0,0,0.0,0
29626,3,0,0.0,0
29627,3,0,0.0,0
29628,1,0,0.05,0
29629,0,0,0.0,0
29630,0,0,0.0,0
29631,1,0,0.0,0
29632,3,0,0.0,0
29633,2,0,0.0,0
29634,3,0,0.0,0
29635,3,0,0.0,0
29636,3,0,0.0,0
29637,0,0,0.0,0
29638,3,0,0.0,0
29639,3,0,0.0,0
29640,0,0,0.0,0
29641,3,0,0.0,0
29642,0,0,0.01,0
29643,3,1,0.0,0
29644,2,0,0.0,0
29645,1,0,0.0,0
29646,1,1,0.0,0
29647,3,0,0.0,0
29648,3,0,0.0,0
29649,0,0,0.0,0
29650,3,0,0.0,0
29651,0,0,0.0,0
29652,3,1,0.0,0
29653,1,0,0.0,0
29654,3,0,0.0,0
29655,2,0,0.0,0
29656,3,0,0.0,0
29657,2,0,0.0,0
29658,0,0,0.0,0
29659,3,0,0.0,0
29660,3,0,0.0,0
29661,0,0,0.0,0
29662,0,0,0.0,0
29663,3,0,0.0,0
29664,3,0,0.0,0
29665,3,0,0.0,0
29666,3,0,0.0,0
29667,2,1,0.0,0
29668,0,1,0.0,0
29669,0,0,0.0,0
29670,0,0,0.0,0
29671,3,0,0.0,0
29672,2,1,0.0,0
29673,0,0,40.49,0
29674,1,0,0.0,0
29675,2,0,0.0,0
29676,0,0,0.0,0
29677,0,1,0.0,0
29678,0,0,0.0,0
29679,3,0,0.0,0
29680,0,0,0.0,0
29681,3,1,0.0,0
29682,0,0,0.0,0
29683,0,0,0.0,0
29684,3,1,0.0,0
29685,0,0,0.0,0
29686,0,0,0.01,0
29687,3,0,0.0,0
29688,1,0,0.0,0
29689,0,1,0.0,0
29690,3,1,0.0,0
29691,1,0,0.0,0
29692,3,0,0.0,0
29693,0,0,0.0,0
29694,3,0,0.0,0
29695,0,0,0.0,0
29696,0,0,0.0,0
29697,3,1,0.0,0
29698,0,0,0.0,0
29699,3,0,0.0,0
29700,0,0,0.0,0
29701,0,0,0.0,0
29702,3,0,0.0,0
29703,3,1,0.0,0
29704,2,0,0.0,0
29705,3,1,0.0,0
29706,0,0,0.0,0
29707,0,0,0.0,0
29708,3,0,0.0,0
29709,3,0,0.0,0
29710,0,0,0.0,0
29711,1,0,0.03,0
29712,3,0,0.0,0
29713,3,1,0.0,0
29714,0,0,0.0,0
29715,3,1,0.0,0
29716,3,1,0.0,0
29717,0,0,0.0,0
29718,0,0,0.0,0
29719,1,0,0.0,0
29720,0,0,0.0,0
29721,1,0,0.0,0
29722,3,0,0.0,0
29723,0,0,0.0,0
29724,3,1,0.0,0
29725,2,0,0.0,0
29726,3,0,0.0,0
29727,3,1,0.0,0
29728,0,0,0.0,0
29729,0,0,-5.99,6
29730,0,0,0.0,0
29731,0,0,0.0,0
29732,3,0,0.0,0
29733,2,0,0.0,0
29734,3,0,0.0,0
29735,3,0,0.0,0
29736,3,0,0.0,0
29737,2,0,0.0,0
29738,1,1,0.0,0
29739,0,0,0.0,0
29740,0,1,0.0,0
29741,2,0,0.0,0
29742,2,0,0.0,0
29743,3,0,0.0,0
29744,1,1,0.01,0
29745,3,0,0.0,0
29746,3,0,0.0,0
29747,0,1,0.0,0
29748,0,0,0.0,0
29749,0,0,0.0,0
29750,3,0,0.0,0
29751,0,0,0.0,0
29752,0,1,0.0,0
29753,0,0,0.0,0
29754,0,0,0.0,0
29755,3,0,0.0,0
29756,3,0,0.0,0
29757,3,0,0.0,0
29758,3,1,0.0,0
29759,0,0,0.0,0
29760,0,0,0.0,0
29761,0,0,0.0,0
29762,2,1,0.0,0
29763,0,0,0.0,0
29764,0,0,0.0,0
29765,3,1,0.0,0
29766,0,0,0.0,0
29767,2,1,0.0,0
29768,3,0,0.0,0
29769,0,1,0.0,0
29770,3,1,0.0,0
29771,0,0,0.0,0
29772,3,0,0.0,0
29773,3,0,0.0,0
29774,3,1,0.0,0
29775,3,0,0.0,0
29776,0,0,0.0,0
29777,3,1,0.0,0
29778,3,0,0.0,0
29779,0,0,0.0,0
29780,3,0,0.0,0
29781,0,0,0.0,0
29782,3,0,0.0,0
29783,0,0,0.0,0
29784,0,0,0.0,0
29785,3,0,0.0,0
29786,0,0,0.0,0
29787,3,0,0.0,0
29788,1,0,0.0,0
29789,0,0,0.0,0
29790,3,0,0.0,0
29791,3,0,0.0,0
29792,3,0,0.0,0
29793,3,0,0.0,0
29794,1,0,0.0,0
29795,0,0,0.01,0
29796,3,0,0.0,0
29797,0,0,0.0,0
29798,0,0,0.0,0
29799,2,1,0.0,0
29800,1,0,0.0,0
29801,0,0,0.0,0
29802,0,0,0.0,0
29803,3,1,0.0,0
29804,0,0,0.01,0
29805,0,0,0.0,0
29806,2,0,0.0,0
29807,3,1,0.0,0
29808,3,0,0.0,0
29809,3,1,0.0,0
29810,0,0,0.0,0
29811,0,0,0.0,0
29812,3,0,0.0,0
29813,0,0,0.0,0
29814,2,0,0.0,0
29815,0,0,0.0,0
29816,0,0,0.0,0
29817,0,0,0.0,0
29818,3,1,0.0,0
29819,0,0,0.01,0
29820,0,0,0.0,0
29821,0,0,0.0,0
29822,3,0,0.0,0
29823,0,0,0.0,0
29824,0,0,0.0,0
29825,3,0,0.0,0
29826,3,0,0.0,0
29827,3,0,0.0,0
29828,3,0,0.0,0
29829,0,0,0.0,0
29830,3,0,0.0,0
29831,3,0,0.0,0
29832,2,0,0.0,0
29833,0,0,0.0,0
29834,2,1,0.0,0
29835,3,0,0.0,0
29836,0,0,0.0,0
29837,3,0,0.0,0
29838,3,0,0.0,0
29839,3,0,0.0,0
29840,3,0,0.0,0
29841,0,0,0.0,0
29842,3,0,0.0,0
29843,3,0,0.0,0
29844,3,0,0.0,0
29845,3,1,0.0,0
29846,3,1,0.0,0
29847,3,0,0.0,0
29848,0,0,0.0,0
29849,0,0,0.0,0
29850,3,0,0.0,0
29851,0,0,0.0,0
29852,1,1,0.0,0
29853,1,0,0.0,0
29854,3,0,0.0,0
29855,2,0,0.0,0
29856,3,1,0.0,0
29857,2,0,0.0,0
29858,0,0,0.0,0
29859,2,0,0.0,0
29860,1,0,0.0,0
29861,0,0,0.0,0
29862,3,0,0.0,0
29863,3,0,0.0,0
29864,0,0,0.0,0
29865,0,1,0.0,0
29866,1,0,0.0,0
29867,0,0,0.0,0
29868,0,1,0.0,0
29869,0,0,0.0,0
29870,0,0,0.01,0
29871,2,0,0.0,0
29872,0,0,3.52,0
29873,3,0,0.0,0
29874,0,0,0.0,0
29875,0,0,0.0,0
29876,3,0,0.0,0
29877,0,0,0.0,0
29878,3,1,0.0,0
29879,2,0,0.01,0
29880,1,0,0.0,0
29881,3,1,0.0,0
29882,0,0,0.0,0
29883,0,0,0.0,0
29884,3,1,0.0,0
29885,3,0,0.0,0
29886,0,0,0.0,0
29887,0,0,0.0,0
29888,3,0,0.0,0
29889,2,0,0.0,0
29890,3,0,0.0,0
29891,3,1,0.0,0
29892,3,1,0.0,0
29893,3,0,0.0,0
29894,0,0,0.0,0
29895,0,0,0.0,0
29896,3,0,0.0,0
29897,1,0,0.0,0
29898,0,0,0.0,0
29899,3,0,0.0,0
29900,3,0,0.0,0
29901,0,0,0.0,0
29902,3,1,0.0,0
29903,1,0,0.0,0
29904,1,0,0.0,0
29905,2,1,0.0,0
29906,0,0,0.0,0
29907,0,0,0.0,0
29908,0,0,0.0,0
29909,3,0,0.0,0
29910,3,0,0.0,0
29911,0,0,0.0,0
29912,3,1,0.0,0
29913,2,0,0.0,0
29914,3,0,0.0,0
29915,0,0,0.0,0
29916,2,0,0.0,0
29917,1,1,0.01,0
29918,0,0,0.0,0
29919,2,0,0.0,0
29920,2,0,0.0,0
29921,1,0,0.0,0
29922,3,0,0.0,0
29923,1,0,0.0,0
29924,1,0,0.0,0
29925,3,1,0.0,0
29926,3,1,0.0,0
29927,1,1,0.0,0
29928,1,0,0.0,0
29929,0,1,0.0,0
29930,3,0,0.0,0
29931,3,1,0.0,0
29932,3,0,0.0,0
29933,3,0,0.0,0
29934,3,1,0.0,0
29935,3,1,0.0,0
29936,2,0,0.0,0
29937,2,0,0.0,0
29938,3,0,0.0,0
29939,3,1,0.0,0
29940,0,1,0.0,0
29941,3,0,0.0,0
29942,3,0,0.0,0
29943,2,0,0.0,0
29944,2,0,0.0,0
29945,0,1,0.0,0
29946,0,0,-2.45,6
29947,0,0,0.0,0
29948,2,0,0.0,0
29949,3,0,0.0,0
29950,3,0,0.0,0
29951,0,0,0.0,0
29952,1,1,0.01,0
29953,0,0,0.03,0
29954,3,0,0.0,0
29955,3,0,0.0,0
29956,3,0,0.0,0
29957,0,0,0.0,0
29958,0,0,0.0,0
29959,3,0,0.0,0
29960,0,0,0.0,0
29961,0,1,0.0,0
29962,0,0,0.0,0
29963,3,0,0.0,0
29964,1,1,0.0,0
29965,0,0,0.0,0
29966,3,1,0.0,0
29967,0,0,0.0,0
29968,0,0,0.0,0
29969,0,0,0.0,0
29970,0,0,0.0,0
29971,0,1,0.0,0
29972,3,0,0.0,0
29973,0,0,0.0,0
29974,3,0,0.0,0
29975,0,1,0.0,0
29976,3,0,0.0,0
29977,0,0,0.0,0
29978,0,0,0.0,0
29979,0,0,0.0,0
29980,0,1,0.0,0
29981,0,0,0.0,0
29982,3,1,0.0,0
29983,0,0,0.0,0
29984,3,1,0.0,0
29985,0,0,0.0,0
29986,0,0,0.0,0
29987,3,0,0.0,0
29988,3,0,0.0,0
29989,3,1,0.0,0
29990,1,0,0.0,0
29991,3,1,0.0,0
29992,0,0,0.01,0
29993,3,0,0.0,0
29994,3,0,0.0,0
29995,3,0,0.0,0
29996,0,0,0.0,0
29997,2,0,0.0,0
29998,0,0,0.0,0
29999,0,1,0.0,0
30000,0,0,0.0,0
30001,0,0,0.0,0
30002,0,0,0.0,0
30003,0,0,0.0,0
30004,3,0,0.0,0
30005,3,0,0.0,0
30006,0,0,0.0,0
30007,0,0,0.0,0
30008,3,0,0.0,0
30009,3,0,0.0,0
30010,0,0,0.0,0
30011,0,0,0.0,0
30012,2,0,0.0,0
30013,2,0,0.0,0
30014,2,0,0.0,0
30015,3,1,0.0,0
30016,2,0,0.0,0
30017,3,1,0.0,0
30018,3,0,0.0,0
30019,3,0,0.0,0
30020,3,0,0.0,0
30021,3,1,0.0,0
30022,2,0,0.0,0
30023,0,0,0.0,0
30024,3,0,0.0,0
30025,0,0,0.0,0
30026,0,0,0.0,0
30027,3,0,0.0,0
30028,3,0,0.0,0
30029,3,0,0.0,0
30030,0,1,0.0,0
30031,2,1,0.0,0
30032,3,1,0.0,0
30033,3,1,0.0,0
30034,3,1,0.0,0
30035,2,0,0.0,0
30036,3,0,0.0,0
30037,2,0,0.0,0
30038,0,0,0.0,0
30039,0,0,0.0,0
30040,0,0,0.0,0
30041,0,0,0.0,0
30042,1,1,0.0,0
30043,0,0,0.0,0
30044,0,1,0.0,0
30045,3,1,0.0,0
30046,1,0,0.0,0
30047,0,0,0.0,0
30048,1,1,0.0,0
30049,3,0,0.0,0
30050,2,0,0.0,0
30051,2,0,0.0,0
30052,3,1,0.0,0
30053,2,0,0.0,0
30054,0,0,0.0,0
30055,3,0,0.0,0
30056,0,0,0.0,0
30057,0,0,0.0,0
30058,3,0,0.0,0
30059,3,1,0.0,0
30060,3,0,0.0,0
30061,2,1,0.0,0
30062,3,0,0.0,0
30063,0,0,0.0,0
30064,0,0,0.0,0
30065,2,0,0.0,0
30066,0,1,0.0,0
30067,1,0,0.01,0
30068,0,0,0.0,0
30069,3,0,0.0,0
30070,3,0,0.0,0
30071,0,0,0.01,0
30072,3,1,0.0,0
30073,3,0,0.0,0
30074,0,0,0.0,0
30075,0,0,0.0,0
30076,0,0,0.0,0
30077,3,0,0.0,0
30078,0,0,0.0,0
30079,0,1,0.0,0
30080,3,1,0.0,0
30081,3,1,0.0,0
30082,0,0,0.0,0
30083,3,1,0.0,0
30084,1,0,0.0,0
30085,3,0,0.0,0
30086,1,1,0.0,0
30087,3,0,0.0,0
30088,3,1,0.0,0
30089,3,1,0.0,0
30090,0,0,0.0,0
30091,3,0,0.0,0
30092,0,0,0.0,0
30093,3,0,0.0,0
30094,0,0,0.0,0
30095,0,0,0.0,0
30096,0,0,0.0,0
30097,0,0,0.0,0
30098,0,0,0.0,0
30099,3,1,0.0,0
30100,3,0,0.0,0
30101,1,0,0.0,0
30102,3,0,0.0,0
30103,0,0,0.0,0
30104,0,0,0.0,0
30105,0,1,0.0,0
30106,3,0,0.0,0
30107,0,0,0.0,0
30108,1,0,0.0,0
30109,3,0,0.0,0
30110,1,1,0.0,0
30111,3,0,0.0,0
30112,0,0,0.0,0
30113,0,0,0.0,0
30114,0,0,0.0,0
30115,3,0,0.0,0
30116,3,1,0.0,0
30117,2,0,0.0,0
30118,3,1,0.0,0
30119,3,0,0.0,0
30120,0,0,0.0,0
30121,3,1,0.0,0
30122,3,0,0.0,0
30123,3,0,0.0,0
30124,3,0,0.0,0
30125,3,0,0.0,0
30126,0,1,0.0,0
30127,3,1,0.0,0
30128,0,0,0.0,0
30129,0,0,0.0,0
30130,3,0,0.0,0
30131,3,0,0.0,0
30132,3,1,0.0,0
30133,0,0,0.0,0
30134,0,0,0.0,0
30135,0,0,0.0,0
30136,2,1,0.0,0
30137,3,0,0.0,0
30138,3,0,0.0,0
30139,3,1,0.0,0
30140,0,0,0.01,0
30141,0,0,-5.99,6
30142,3,1,0.0,0
30143,0,0,0.0,0
30144,0,0,0.0,0
30145,1,1,0.0,0
30146,3,0,0.0,0
30147,3,0,0.0,0
30148,0,0,-2.47,6
30149,0,0,0.0,0
30150,2,1,0.0,0
30151,0,0,0.0,0
30152,1,1,0.0,0
30153,0,1,0.01,0
30154,0,0,0.0,0
30155,3,0,0.0,0
30156,3,0,0.0,0
30157,0,1,0.0,0
30158,3,1,0.0,0
30159,3,0,0.0,0
30160,0,0,0.0,0
30161,1,0,0.0,0
30162,3,0,0.0,0
30163,0,0,0.0,0
30164,3,1,0.0,0
30165,0,0,0.0,0
30166,3,1,0.0,0
30167,0,0,0.0,0
30168,0,1,0.0,0
30169,1,1,0.0,0
30170,3,1,0.0,0
30171,1,0,0.0,0
30172,0,0,0.0,0
30173,3,0,0.0,0
30174,3,0,0.0,0
30175,1,0,0.0,0
30176,3,0,0.0,0
30177,2,0,0.0,0
30178,0,0,0.0,0
30179,3,1,0.0,0
30180,3,0,0.0,0
30181,0,0,0.0,0
30182,3,0,0.0,0
30183,3,1,0.0,0
30184,0,0,0.0,0
30185,0,0,0.0,0
30186,1,0,0.0,0
30187,0,0,0.0,0
30188,3,0,0.0,0
30189,2,1,0.0,0
30190,0,0,0.0,0
30191,0,0,0.0,0
30192,0,0,0.0,0
30193,0,0,0.0,0
30194,2,1,0.0,0
30195,1,0,0.0,0
30196,0,0,0.0,0
30197,2,1,0.0,0
30198,3,0,0.0,0
30199,3,1,0.0,0
30200,0,1,0.0,0
30201,2,0,0.0,0
30202,3,1,0.0,0
30203,0,1,0.0,0
30204,3,0,0.0,0
30205,3,0,0.0,0
30206,3,0,0.0,0
30207,3,1,0.0,0
30208,0,1,0.0,0
30209,0,0,0.0,0
30210,0,0,0.0,0
30211,0,0,0.0,0
30212,0,0,0.0,0
30213,0,0,0.0,0
30214,0,0,0.0,0
30215,3,1,0.0,0
30216,2,0,0.0,0
30217,3,0,0.0,0
30218,0,0,0.0,0
30219,0,0,0.0,0
30220,0,0,0.0,0
30221,3,0,0.0,0
30222,3,0,0.0,0
30223,0,0,0.0,0
30224,3,0,0.0,0
30225,0,0,0.0,0
30226,0,0,0.0,0
30227,3,0,0.0,0
30228,0,0,0.0,0
30229,1,0,0.0,0
30230,2,0,0.0,0
30231,3,0,0.0,0
30232,0,0,0.0,0
30233,0,0,0.0,0
30234,3,1,0.0,0
30235,1,0,0.0,0
30236,3,1,0.0,0
30237,0,0,0.0,0
30238,3,1,0.0,0
30239,1,0,0.0,0
30240,0,0,0.0,0
30241,2,0,0.0,0
30242,3,0,0.0,0
30243,1,0,0.0,0
30244,0,0,0.0,0
30245,3,1,0.0,0
30246,0,0,0.0,0
30247,2,0,0.0,0
30248,0,0,0.0,0
30249,1,0,0.0,0
30250,0,0,0.0,0
30251,3,0,0.0,0
30252,3,1,0.0,0
30253,0,0,0.0,0
30254,3,1,0.0,0
30255,3,0,0.0,0
30256,3,1,0.0,0
30257,3,0,0.0,0
30258,0,1,0.0,0
30259,1,0,19.92,0
30260,1,1,0.0,0
30261,2,0,0.0,0
30262,0,0,0.0,0
30263,0,0,0.0,0
30264,0,0,0.0,0
30265,0,0,0.0,0
30266,1,1,0.01,0
30267,0,0,0.0,0
30268,3,1,0.0,0
30269,3,0,0.0,0
30270,3,1,0.0,0
30271,0,0,0.0,0
30272,2,0,0.0,0
30273,0,0,0.0,0
30274,0,1,0.0,0
30275,3,0,0.0,0
30276,3,0,0.0,0
30277,0,0,0.0,0
30278,3,0,0.0,0
30279,0,0,0.0,0
30280,3,0,0.0,0
30281,0,0,0.0,0
30282,3,1,0.0,0
30283,0,0,0.0,0
30284,3,1,0.0,0
30285,0,0,0.0,0
30286,3,0,0.0,0
30287,3,1,0.0,0
30288,3,0,0.0,0
30289,3,0,0.0,0
30290,0,0,0.0,0
30291,3,1,0.0,0
30292,1,0,-17.95,18
30293,0,0,0.0,0
30294,3,0,0.0,0
30295,3,1,0.0,0
30296,3,0,0.0,0
30297,3,1,0.0,0
30298,0,0,0.05,0
30299,0,0,0.0,0
30300,0,0,0.0,0
30301,3,0,0.0,0
30302,3,1,0.0,0
30303,3,0,0.0,0
30304,0,0,0.0,0
30305,3,0,0.0,0
30306,3,0,0.0,0
30307,0,0,0.0,0
30308,0,0,0.0,0
30309,0,0,0.0,0
30310,1,0,0.0,0
30311,2,1,0.0,0
30312,3,0,0.0,0
30313,3,0,0.0,0
30314,0,1,0.0,0
30315,0,0,0.0,0
30316,0,0,0.0,0
30317,1,1,0.0,0
30318,3,1,0.0,0
30319,0,0,0.0,0
30320,3,0,0.0,0
30321,3,0,0.0,0
30322,0,0,0.0,0
30323,1,1,0.0,0
30324,3,0,0.0,0
30325,2,1,0.0,0
30326,0,0,0.0,0
30327,0,0,0.0,0
30328,0,0,0.0,0
30329,2,0,0.0,0
30330,3,0,0.0,0
30331,1,0,0.0,0
30332,0,1,0.02,0
30333,3,0,0.0,0
30334,3,0,0.0,0
30335,3,1,0.0,0
30336,0,0,0.0,0
30337,0,1,0.0,0
30338,0,0,0.0,0
30339,1,1,0.0,0
30340,0,0,0.0,0
30341,0,1,0.0,0
30342,0,0,0.0,0
30343,3,0,0.0,0
30344,3,0,0.0,0
30345,3,0,0.0,0
30346,0,0,0.0,0
30347,1,1,0.0,0
30348,3,0,0.0,0
30349,3,0,0.0,0
30350,0,0,0.0,0
30351,3,1,0.0,0
30352,2,1,0.0,0
30353,3,0,0.0,0
30354,0,0,0.0,0
30355,0,0,0.0,0
30356,0,0,0.0,0
30357,0,0,0.01,0
30358,3,1,0.0,0
30359,2,0,0.0,0
30360,3,0,0.0,0
30361,0,0,0.0,0
30362,0,0,0.0,0
30363,3,1,0.0,0
30364,0,0,0.0,0
30365,0,0,0.0,0
30366,0,0,0.0,0
30367,3,1,0.0,0
30368,0,0,0.0,0
30369,0,0,0.0,0
30370,1,1,47.44,0
30371,3,1,0.0,0
30372,3,0,0.0,0
30373,3,1,0.0,0
30374,0,0,0.0,0
30375,3,1,0.0,0
30376,3,0,0.0,0
30377,3,0,0.0,0
30378,0,0,0.0,0
30379,3,0,0.0,0
30380,3,0,0.0,0
30381,0,0,0.0,0
30382,3,0,0.0,0
30383,0,0,0.0,0
30384,0,0,0.0,0
30385,0,0,0.0,0
30386,3,0,0.0,0
30387,0,0,0.0,0
30388,0,0,0.0,0
30389,3,0,0.0,0
30390,0,0,0.0,0
30391,0,0,0.0,0
30392,3,1,0.0,0
30393,2,0,0.0,0
30394,0,1,0.0,0
30395,3,0,0.0,0
30396,0,0,0.0,0
30397,3,0,0.0,0
30398,0,0,0.0,0
30399,0,0,0.0,0
30400,0,0,0.0,0
30401,3,0,0.0,0
30402,1,0,0.0,0
30403,3,0,0.0,0
30404,0,0,0.0,0
30405,0,0,0.0,0
30406,0,0,0.0,0
30407,3,0,0.0,0
30408,1,0,0.0,0
30409,3,1,0.0,0
30410,3,0,0.0,0
30411,2,0,0.0,0
30412,2,0,0.0,0
30413,0,1,0.0,0
30414,0,0,0.0,0
30415,3,0,0.0,0
30416,0,0,0.0,0
30417,0,1,0.0,0
30418,3,0,0.0,0
30419,0,0,0.0,0
30420,3,1,0.0,0
30421,3,1,0.0,0
30422,0,0,0.0,0
30423,3,1,0.0,0
30424,0,0,0.0,0
30425,0,0,0.0,0
30426,3,1,0.0,0
30427,3,0,0.0,0
30428,3,0,0.0,0
30429,0,0,0.0,0
30430,3,0,0.0,0
30431,3,1,0.0,0
30432,2,0,0.0,0
30433,0,0,0.0,0
30434,3,0,0.0,0
30435,3,1,0.0,0
30436,0,0,0.0,0
30437,3,0,0.0,0
30438,0,0,0.0,0
30439,0,0,0.0,0
30440,3,1,0.0,0
30441,1,0,0.0,0
30442,3,1,0.0,0
30443,3,0,0.0,0
30444,0,1,0.0,0
30445,3,0,0.0,0
30446,3,0,0.0,0
30447,0,0,0.0,0
30448,3,0,0.0,0
30449,0,0,0.0,0
30450,0,0,0.0,0
30451,2,0,0.0,0
30452,0,0,0.0,0
30453,3,1,0.0,0
30454,2,1,0.0,0
30455,0,0,0.0,0
30456,2,0,0.0,0
30457,3,1,0.0,0
30458,0,0,0.0,0
30459,0,0,0.0,0
30460,2,0,0.0,0
30461,0,1,0.0,0
30462,0,0,0.0,0
30463,0,0,0.0,0
30464,3,0,0.0,0
30465,0,0,0.0,0
30466,3,0,0.0,0
30467,1,0,0.01,0
30468,1,1,0.0,0
30469,3,1,0.0,0
30470,0,1,0.0,0
30471,0,0,0.0,0
30472,3,1,0.0,0
30473,0,0,0.0,0
30474,3,0,0.0,0
30475,1,0,0.0,0
30476,3,0,0.0,0
30477,1,0,0.0,0
30478,2,1,0.0,0
30479,0,0,0.0,0
30480,0,0,0.0,0
30481,3,0,0.0,0
30482,0,0,0.0,0
30483,3,0,0.0,0
30484,0,0,0.0,0
30485,3,0,0.0,0
30486,3,0,0.0,0
30487,0,0,0.0,0
30488,0,0,0.0,0
30489,2,0,0.0,0
30490,3,0,0.0,0
30491,1,0,0.0,0
30492,3,0,0.0,0
30493,2,0,0.0,0
30494,3,0,0.0,0
30495,0,0,0.05,0
30496,1,0,0.0,0
30497,0,0,0.0,0
30498,0,0,0.0,0
30499,3,1,0.0,0
30500,3,0,0.0,0
30501,2,1,0.0,0
30502,3,0,0.0,0
30503,3,1,0.0,0
30504,3,0,0.0,0
30505,3,0,0.0,0
30506,3,0,0.0,0
30507,0,0,0.0,0
30508,0,0,0.0,0
30509,0,0,0.0,0
30510,0,0,0.0,0
30511,0,1,0.0,0
30512,0,0,0.01,0
30513,3,0,0.0,0
30514,2,1,0.0,0
30515,3,1,0.0,0
30516,3,1,0.0,0
30517,0,0,0.0,0
30518,0,0,0.0,0
30519,3,0,0.0,0
30520,0,0,0.0,0
30521,3,1,0.0,0
30522,3,0,0.0,0
30523,0,0,0.0,0
30524,2,1,0.0,0
30525,2,0,0.0,0
30526,3,0,0.0,0
30527,0,0,0.0,0
30528,3,0,0.0,0
30529,3,1,0.0,0
30530,3,0,0.0,0
30531,2,0,0.0,0
30532,0,0,0.0,0
30533,3,0,0.0,0
30534,3,0,0.0,0
30535,3,0,0.0,0
30536,0,0,0.01,0
30537,1,0,0.0,0
30538,3,0,0.0,0
30539,2,0,0.0,0
30540,0,0,0.0,0
30541,1,0,0.0,0
30542,2,0,0.0,0
30543,1,0,0.0,0
30544,3,0,0.0,0
30545,0,0,0.0,0
30546,0,0,0.0,0
30547,0,0,0.0,0
30548,3,0,0.0,0
30549,2,0,0.0,0
30550,0,0,0.0,0
30551,0,0,0.0,0
30552,3,1,0.0,0
30553,2,1,0.0,0
30554,0,0,0.0,0
30555,0,0,0.0,0
30556,0,0,0.0,0
30557,0,0,0.01,0
30558,1,1,0.0,0
30559,1,0,0.0,0
30560,3,0,0.0,0
30561,2,1,0.0,0
